Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	SB_4_64_SH_AYa2022_R1.raw	SB_4_64_SH_AYa2022_R2.raw	SB_4_64_SH_AYa2022_R3.raw	SB_4_64_SH_WT_R1.raw	SB_4_64_SH_WT_R2.raw	SB_4_64_SH_WT_R3.raw	SB_4_64_SH_AY_R1.raw	SB_4_64_SH_AY_R2.raw	SB_4_64_SH_AY_R3.raw	SB_4_64_SH_AYa18_R1.raw	SB_4_64_SH_AYa18_R2.raw	SB_4_64_SH_AYa18_R3.raw
P40494	PRK1_YEAST	PRK1		4	3	1503130.0			1863040.0	1846980.0		2273180.0	1550620.0	499392.0	1987920.0		637707.0
P40495	LYS12_YEAST	LYS12		35	35	858083000.0	1016620000.0	1084380000.0	794119000.0	942484000.0	781433000.0	1057540000.0	1256470000.0	1242420000.0	971038000.0	1395930000.0	1268110000.0
P40496	RT25_YEAST	RSM25		19	19	138703000.0	125761000.0	147578000.0	163962000.0	140302000.0	155305000.0	126473000.0	128997000.0	143059000.0	136768000.0	144904000.0	130346000.0
P40499	ICE2_YEAST	ICE2		3	3	6419070.0	8347450.0	6986810.0	8181590.0	4018820.0	2982700.0	8053730.0	10087100.0	5099480.0	9647710.0	8222010.0	7118390.0
P40501	AVT7_YEAST	AVT7		4	4	43726100.0	55439200.0	13972900.0	60775100.0	35856700.0	9975080.0	78561500.0	66426500.0	9426080.0	56665400.0	52381500.0	8821170.0
P40502	AIM19_YEAST	AIM19		6	6	140796000.0	147718000.0	149015000.0	155592000.0	159162000.0	164923000.0	133462000.0	198629000.0	150163000.0	140108000.0	135574000.0	143126000.0
P40504	KTR7_YEAST	KTR7		3	3	3711530.0	2340230.0	1359230.0	3760460.0	1019420.0		2192550.0	1071550.0	1123600.0	4131140.0	3342540.0	2123170.0
P40506	PPCS_YEAST	CAB2		8	8	7205950.0	9369740.0	8355690.0	6253940.0	3984120.0	4822260.0	9609180.0	6129360.0	6281150.0	6962460.0	8831730.0	11135600.0
P40508	PUP1_YEAST	YIL077C		13	13	54729100.0	60178900.0	55521600.0	68054600.0	61757000.0	56553600.0	61303700.0	56194200.0	50130400.0	60175500.0	62476000.0	42093100.0
P40509	COPE_YEAST	SEC28		7	7	11426900.0	7576130.0	2990930.0	10375000.0	5981060.0	1560260.0	17970900.0	6354460.0	2648490.0	10970300.0	11096400.0	1918790.0
P40510	SER33_YEAST	SER33		3	3	4118360.0	2530930.0	2491230.0	3913990.0	2366930.0	967262.0	7462880.0	3595940.0	1348220.0	4705240.0	3939640.0	788998.0
P40513	MAM33_YEAST	MAM33		14	14	385658000.0	363728000.0	614539000.0	391603000.0	402676000.0	397435000.0	410998000.0	495626000.0	696624000.0	389188000.0	291314000.0	649706000.0
P40515	FIS1_YEAST	FIS1		15	15	247236000.0	289537000.0	285768000.0	303632000.0	304043000.0	326445000.0	266949000.0	290093000.0	239966000.0	267719000.0	297712000.0	253715000.0
P40516	EFM4_YEAST	EFM4		2	2				2204270.0			3914110.0	1984210.0	365889.0	2767540.0	2002680.0	
P40517	YRB2_YEAST	YRB2		5	5	4527730.0	2589650.0	3747270.0	5929970.0	3253580.0	4295880.0	7985090.0	4272970.0	2113290.0	6272820.0	5158510.0	
P40518	ARPC5_YEAST	ARC15		5	5	17247600.0	4689350.0	3222240.0	17635700.0	6884990.0	3372870.0	25140800.0	7670700.0	1561770.0	16080100.0	8752280.0	2204350.0
P40525;P87262	RL34A_YEAST;RL34B_YEAST	RPL34A;RPL34B		4	0	237278000.0	178346000.0	122325000.0	354308000.0	178607000.0	101579000.0	374520000.0	113766000.0	80020300.0	331957000.0	157509000.0	63141900.0
P40526	DFG10_YEAST	DFG10		3	3	3826930.0	2484190.0	1556350.0		882537.0		3103120.0	2472010.0	944266.0	2482790.0	6094380.0	
P40527	ATC7_YEAST	NEO1		26	26	11808500.0	12668700.0	3104550.0	11858400.0	7305740.0	1976270.0	14404800.0	8273130.0	1914760.0	11063800.0	9903660.0	1697950.0
P40528	SYG1_YEAST	SYG1		14	14	9084160.0	11482600.0	3503530.0	10612600.0	6553060.0	1062420.0	14099000.0	9411860.0	2285980.0	10376600.0	9463150.0	1573200.0
P40529	AGE2_YEAST	AGE2		4	4	1906020.0	2166020.0	2088380.0	2396300.0	2472310.0	1178400.0	2137990.0	2697670.0	1545470.0	2702710.0	1606040.0	1218980.0
P40530	PDK1_YEAST	PKP1		14	14	29808600.0	48404400.0	45351100.0	34940700.0	47242200.0	55241600.0	33874900.0	43996200.0	29513700.0	25862000.0	35437400.0	36483400.0
P40531	GVP36_YEAST	GVP36		14	14	119116000.0	164672000.0	32172000.0	86463700.0	66955100.0	21405200.0	121759000.0	72986500.0	26909600.0	83250600.0	104985000.0	23801300.0
P40533	TED1_YEAST	TED1		16	16	72128600.0	56982300.0	39784000.0	91267400.0	48867200.0	15280500.0	64790900.0	60011800.0	21897200.0	66332700.0	100152000.0	11366100.0
P40535	ACA2_YEAST	CST6		6	6	1423100.0	2854310.0	1017320.0	1949280.0	1488930.0	536399.0	2201220.0	1329630.0	917750.0	2482060.0	1607530.0	1030060.0
P40540	EMC5_YEAST	EMC5		6	6	149965000.0	116369000.0	68433500.0	189733000.0	88601300.0	30360800.0	121245000.0	113898000.0	36319500.0	130593000.0	175707000.0	19666100.0
P40541	SCC3_YEAST	IRR1		7	7	2996460.0	1444020.0	645150.0	4121650.0	1669290.0		2925280.0	795320.0	458150.0	6384270.0	570441.0	274844.0
P40548	SNL1_YEAST	SNL1		6	6	121360000.0	87774300.0	47927800.0	132228000.0	69256500.0	22741700.0	106645000.0	87143000.0	31339200.0	102824000.0	103619000.0	22750000.0
P40549	MNT3_YEAST	MNT3		12	12	11099000.0	8074790.0	4520210.0	8978830.0	4376050.0	1789360.0	8567540.0	4891680.0	3169910.0	11099800.0	10528000.0	4730490.0
P40553	DOT5_YEAST	DOT5		8	8	2301530.0	2425560.0	1550500.0	1730620.0	1523940.0	2031940.0	2659940.0	3352480.0	1036870.0	3186400.0	2682740.0	1101710.0
P40554	URM1_YEAST	URM1		1	1	2398650.0	2334070.0	1852610.0	11034200.0	4766020.0	2937910.0	3680480.0	2039600.0	2581970.0	2940670.0	3131840.0	4013800.0
P40555	PSMD9_YEAST	NAS2		4	4	1070670.0	1435790.0	1828870.0	927285.0	1717180.0	665555.0	3788050.0	942191.0	2359570.0	1575640.0	828732.0	1187070.0
P40556	YIA6_YEAST	YIA6		9	9	5531520.0	5024220.0	5354670.0	5515150.0	5540860.0	5552870.0	5424680.0	4607560.0	5661010.0	5556290.0	5332690.0	4896170.0
P40557	EPS1_YEAST	EPS1		23	23	12709500.0	12555900.0	5199190.0	12441200.0	6153390.0	2728240.0	14844300.0	9798150.0	3269870.0	11642600.0	13027300.0	2293260.0
P40559	INP51_YEAST	INP51		1	1	6134140.0			12341300.0	1998980.0					5516690.0	7555390.0	
P40561	SGN1_YEAST	SGN1		4	4	811634.0	524604.0	849559.0	1126590.0		686324.0	1330720.0	279720.0	1415530.0	1151900.0	87123.0	1317520.0
P40563	AIM21_YEAST	AIM21		6	6	4103920.0	3129480.0	262221.0	5168650.0	2714290.0		6731690.0	2852940.0		3874030.0	3367960.0	
P40564	DJP1_YEAST	DJP1		12	12	15709500.0	8392140.0	2713500.0	17209000.0	7118700.0	1646010.0	18246900.0	9889770.0	2473780.0	14147600.0	11040600.0	1654370.0
P40566	EGH1_YEAST	EGH1		7	7	4691830.0	5905190.0	2027930.0	4043720.0	3600260.0		7255020.0	5844890.0	1517880.0	6441750.0	7576650.0	3065050.0
P40570	VLD1_YEAST	VLD1		2	2	4509400.0	5365490.0	1213510.0	7430160.0	3074060.0		6718790.0	3274330.0	1195540.0	4840350.0	4231690.0	
P40576	INA22_YEAST	INA22		8	8	33275800.0	33828000.0	29231500.0	37835900.0	37684600.0	24243700.0	32800600.0	37381600.0	29996900.0	38309500.0	31528000.0	32885200.0
P40579	YIV5_YEAST	YIR035C		3	3	1018440.0	422297.0	442692.0	806357.0	558347.0	463321.0	2451430.0	753836.0	423456.0	1064560.0		421256.0
P40580	BZRD_YEAST	IRC24		14	14	12536500.0	11963200.0	6191670.0	22890800.0	11211200.0	4989870.0	28322500.0	10357900.0	4338270.0	20079700.0	11154700.0	2845570.0
P40581	GPX3_YEAST	HYR1		9	9	238895000.0	206530000.0	57668800.0	244949000.0	167218000.0	40079400.0	314872000.0	119424000.0	38313400.0	299194000.0	135412000.0	66424200.0
P40582	GST1_YEAST	GTT1		15	15	335928000.0	324597000.0	121603000.0	391432000.0	286898000.0	82043500.0	414873000.0	352783000.0	114178000.0	328758000.0	407863000.0	124947000.0
P40693	RLP7_YEAST	RLP7		6	6	2613880.0	3167240.0	2673060.0	3804320.0	4704640.0	1056800.0	5396640.0	1582780.0	2243050.0	3606750.0	2135930.0	1286990.0
P40825	SYA_YEAST	ALA1		41	41	41070000.0	30838500.0	28611700.0	46584300.0	35254800.0	23134600.0	58591200.0	27247100.0	23366800.0	45818900.0	40451500.0	27105300.0
P40850	MKT1_YEAST	MKT1		3	3	739196.0	421503.0	651573.0		402884.0		587220.0		700825.0	825087.0	1127010.0	685233.0
P40851	AXL1_YEAST	AXL1		12	12	7212920.0	5474110.0	2614550.0	6124020.0	4495110.0	841889.0	6250720.0	4821250.0	4162890.0	5841070.0	6077520.0	4679630.0
P40858	RN49_YEAST	MRPL49		11	11	119740000.0	121001000.0	131545000.0	146446000.0	126636000.0	154425000.0	111088000.0	94331800.0	121456000.0	108581000.0	107607000.0	129374000.0
P40893	REE1_YEAST	REE1		9	9	11573100.0	11856800.0	4763700.0	14180000.0	8526240.0	2450260.0	23500700.0	10771800.0	3190540.0	12976900.0	12546600.0	2728800.0
P40955	CHS6_YEAST	CHS6		2	2	1058050.0	741162.0					3075070.0	777596.0		1009830.0	960129.0	
P40956	GTS1_YEAST	GTS1		9	9	4539400.0	2752220.0	996646.0	5223260.0	2281060.0	1029140.0	6772930.0	2526550.0	713853.0	5017060.0	3041700.0	494843.0
P40959	MVP1_YEAST	MVP1		23	23	19812400.0	17632200.0	5451650.0	27856600.0	19653200.0	4307190.0	33635500.0	14978100.0	3735560.0	24455400.0	15328700.0	3948570.0
P40961	PHB1_YEAST	PHB1		18	18	648226000.0	611943000.0	726178000.0	698155000.0	633810000.0	731231000.0	708574000.0	838089000.0	714386000.0	682276000.0	770987000.0	813060000.0
P40962	RTS2_YEAST	RTS2		1	1			98169.4			94721.9	108728.0		64394.6	70610.2	45433.3	54997.6
P40970	LCB2_YEAST	LCB2		18	18	80856500.0	68045600.0	36090500.0	108738000.0	54129000.0	18005600.0	89213700.0	67307600.0	18622500.0	67037400.0	81825100.0	11854400.0
P40986	CDC1_YEAST	CDC1		9	9	8923890.0	10510600.0	3904990.0	6592400.0	3988550.0	1355630.0	9785810.0	6423570.0	2132700.0	6680130.0	6455620.0	1084530.0
P40989	FKS2_YEAST	GSC2		15	15	82632200.0	76559300.0	26430700.0	63961400.0	41791200.0	10307200.0	63850800.0	46701800.0	16090000.0	62611400.0	70136300.0	16086100.0
P40990	MSS2_YEAST	MSS2		20	20	33349500.0	37223200.0	39517100.0	42324400.0	42122200.0	41146200.0	40403000.0	39805400.0	28862300.0	32325500.0	41263700.0	29049400.0
P40991	NOP2_YEAST	NOP2		12	12	4590520.0	6324700.0	5917170.0	5301540.0	6098790.0	2285200.0	9627940.0	2965020.0	6584300.0	6373200.0	3419690.0	4193520.0
P40994	ARF3_YEAST	ARF3		7	7	56584800.0	57612800.0	19019600.0	75853200.0	58006900.0	14210800.0	74369300.0	56416800.0	12748900.0	62142200.0	58903300.0	8233420.0
P41056	RL33B_YEAST	RPL33B		2	2	60122500.0	46833800.0	38161700.0	63612600.0	37302000.0	38782600.0	83101800.0	38563100.0	25021600.0	89062600.0	33204700.0	17925600.0
P41057	RS29A_YEAST	RPS29A		5	4	242481000.0	154997000.0	283609000.0	292027000.0	152404000.0	285397000.0	456686000.0	225962000.0	231858000.0	246548000.0	293677000.0	166659000.0
P41058	RS29B_YEAST	RPS29B		3	3	12412300.0	9953180.0	27403000.0	16491200.0	8091380.0	24530200.0	20501400.0	11111800.0	28756400.0	13537600.0	9176560.0	16226500.0
P41277	GPP1_YEAST	GPP1		13	8	61984200.0	57919300.0	34756500.0	59671200.0	48030000.0	27000200.0	86668600.0	75024200.0	41251000.0	68737700.0	70406400.0	35423100.0
P41318	LST8_YEAST	LST8		12	12	12674200.0	16697900.0	5601270.0	13733200.0	10335000.0	1978370.0	18804400.0	14439800.0	6436180.0	10097100.0	13009300.0	7091360.0
P41338	ERG10_YEAST	ERG10		14	14	74364900.0	52144000.0	18113700.0	76471100.0	52346900.0	21421400.0	111216000.0	53968200.0	15419600.0	93526900.0	53479800.0	15876500.0
P41543	OST1_YEAST	OST1		15	15	116842000.0	101577000.0	58138100.0	128673000.0	75004700.0	25381300.0	94057200.0	107577000.0	38726100.0	113005000.0	120464000.0	34645100.0
P41696	AZF1_YEAST	AZF1		10	10	1873270.0	3887070.0	1410480.0	1763080.0	2311420.0	467071.0	2127820.0	3207180.0	1033370.0	2213240.0	2820060.0	1125820.0
P41697	BUD6_YEAST	BUD6		12	12	4271090.0	3866000.0	2368830.0	4505790.0	2604600.0	1319830.0	7374530.0	2567640.0	4270290.0	5494020.0	4355940.0	3287030.0
P41698	BUD8_YEAST	BUD8		2	2	1436360.0			1553180.0	755917.0	427952.0	868288.0	1559710.0	746370.0	1151140.0	1157930.0	900875.0
P41733	CDC91_YEAST	GAB1		2	2	43322300.0	37506700.0	15658800.0	71332300.0	35239700.0	10108200.0	42756900.0	39154100.0	8182090.0	39995000.0	46756100.0	5951650.0
P41734	IAH1_YEAST	IAH1		2	2	1760850.0	657185.0					3119760.0		1865570.0	1430180.0	2930060.0	5108650.0
P41735	COQ7_YEAST	CAT5		13	13	66849700.0	67217800.0	68351500.0	71313000.0	72628800.0	67421100.0	84354100.0	77062000.0	61531300.0	66458100.0	68046000.0	58747500.0
P41800	MMM1_YEAST	MMM1		12	12	54098000.0	41303200.0	35056800.0	56801700.0	37554600.0	17515500.0	53549600.0	48121200.0	30444200.0	56868100.0	55382800.0	24163700.0
P41805	RL10_YEAST	RPL10		13	13	396059000.0	299731000.0	250429000.0	459840000.0	248452000.0	244921000.0	623605000.0	195228000.0	150013000.0	402457000.0	268448000.0	101706000.0
P41807	VATH_YEAST	VMA13		17	17	27161300.0	21756600.0	12390700.0	39830900.0	19469300.0	14772800.0	46508300.0	29238600.0	8696880.0	44320400.0	23295700.0	7596280.0
P41810	COPB_YEAST	SEC26		21	21	11196500.0	5751550.0	6897110.0	11011400.0	4234490.0	6240250.0	17005300.0	5685700.0	4145120.0	11887300.0	8266690.0	3259270.0
P41811	COPB2_YEAST	SEC27		29	29	25327600.0	16091900.0	11652700.0	21721200.0	10139000.0	5337080.0	34353800.0	12639300.0	9448210.0	25608100.0	17531100.0	8075510.0
P41813	FKH2_YEAST	FKH2		3	3		226784.0	228809.0	158315.0		74239.0	136009.0		65274.1	152006.0		
P41815	BAP3_YEAST	BAP3		1	1	938756.0						1190910.0					
P41816	OYE3_YEAST	OYE3		8	8	2748690.0	1858420.0	984643.0	3097180.0	1996880.0	654037.0	8112210.0			3631300.0	606230.0	151762.0
P41818	GLC8_YEAST	GLC8		5	5	8119140.0	7203140.0	1323810.0	11837700.0	6404020.0		16555500.0	5240160.0	1461440.0	12252600.0	9430420.0	1372490.0
P41832	BNI1_YEAST	BNI1		11	11	1063910.0	562378.0	310864.0	1448160.0	855223.0		1419730.0	466208.0	156720.0	1175580.0	673247.0	
P41834	UFE1_YEAST	UFE1		7	7	13504800.0	11914600.0	7313720.0	14378800.0	8993560.0	2318910.0	11217400.0	12536800.0	3978220.0	12765900.0	13881600.0	2841660.0
P41895	T2FA_YEAST	TFG1		2	2	657938.0	478165.0	319803.0	910944.0	276407.0	182029.0	706312.0	276573.0	245994.0	852302.0	426526.0	231527.0
P41903	PTE1_YEAST	TES1		21	21	148074000.0	208174000.0	207320000.0	171021000.0	191476000.0	216135000.0	125597000.0	151297000.0	149649000.0	151191000.0	141068000.0	199739000.0
P41909	PXA1_YEAST	PXA1		3	3	4588040.0	2512850.0	3706850.0	2679590.0	1588870.0		1768430.0	1828530.0	988217.0	2864020.0	3588790.0	817922.0
P41911	GPD2_YEAST	GPD2		16	15	44087600.0	33112400.0	36569500.0	39556400.0	35681900.0	35781100.0	47376200.0	34918200.0	35401700.0	45660200.0	37535900.0	45482900.0
P41920	YRB1_YEAST	YRB1		5	5	35812300.0	25990100.0	27816800.0	46973200.0	29460200.0	26411400.0	71859900.0	26003200.0	17393900.0	40595600.0	32875600.0	13294000.0
P41921	GSHR_YEAST	GLR1		30	30	129437000.0	127329000.0	92457700.0	151696000.0	143197000.0	92072800.0	148255000.0	130032000.0	75369600.0	125229000.0	146507000.0	99071900.0
P41930	SSU1_YEAST	SSU1		3	3	2804830.0	5266500.0	2439920.0	3225930.0	4050050.0		5268680.0	4198240.0	2240450.0	3542300.0	5288270.0	996023.0
P41939	IDHC_YEAST	IDP2		25	25	33119300.0	44068600.0	38193900.0	58802500.0	50002000.0	55972500.0	97731600.0	17265000.0	25027400.0	44292300.0	24331200.0	23939600.0
P41940	MPG1_YEAST	PSA1		16	16	167933000.0	138390000.0	121533000.0	182311000.0	111233000.0	104233000.0	325220000.0	111085000.0	93956700.0	138581000.0	123565000.0	74963400.0
P42073	REF2_YEAST	REF2		2	2	694449.0	402804.0	909766.0	960075.0	1063650.0	870999.0	1826580.0		702091.0	1882130.0	481924.0	905399.0
P42826	XKS1_YEAST	XKS1		2	2	170575.0	240583.0		139400.0	122003.0		409538.0	93411.8		255923.0	158297.0	
P42834	MDJ2_YEAST	MDJ2		8	8	17475400.0	21396600.0	17001500.0	18379900.0	17614200.0	15694600.0	15017400.0	25046800.0	17183900.0	16878900.0	19135400.0	16751900.0
P42835	EGT2_YEAST	EGT2		2	2	492225.0		354413.0				278193.0	376499.0	259031.0	574321.0		
P42836	PFA3_YEAST	PFA3		2	2	5196680.0	7084800.0	1965990.0	6062810.0	3850970.0		7101830.0	4879130.0	1814470.0	3037210.0	7526270.0	
P42837	FIG4_YEAST	FIG4		4	4	892488.0	1064720.0		821788.0	261867.0		1239280.0	927588.0	369832.0	922989.0	945344.0	433105.0
P42838	LEM3_YEAST	LEM3		8	8	35447300.0	33195100.0	17935200.0	36071300.0	24811900.0	6789970.0	31620100.0	27152700.0	11192000.0	32286400.0	46376300.0	9308220.0
P42839	VNX1_YEAST	VNX1		17	17	32510000.0	33323300.0	11466500.0	45643300.0	28357500.0	9668900.0	42447600.0	27690000.0	9262800.0	33080900.0	31498200.0	18917800.0
P42840	YN60_YEAST	YNL320W		4	4	34201400.0	16188400.0	15221000.0	27947700.0	29732400.0	19532200.0	32841100.0	38832700.0	8721040.0	15602200.0	48166400.0	9935810.0
P42842	EMW1_YEAST	EMW1		11	11	2030590.0	1961600.0	2290960.0	2862200.0	1573510.0	2039920.0	5186190.0	1490590.0	1620030.0	3496450.0	2453430.0	1685920.0
P42844	ZIM17_YEAST	ZIM17		7	7	60173300.0	56641300.0	55062600.0	59029700.0	59994800.0	66371400.0	74151100.0	79214300.0	60936900.0	57810300.0	61665400.0	44055600.0
P42845	STB1_YEAST	STB1		2	2	552099.0	188577.0	270357.0				554952.0	269512.0	90062.5	339393.0	509574.0	93310.6
P42846	KRI1_YEAST	KRI1		15	15	4667090.0	10095100.0	9769770.0	2802140.0	4260400.0	4115750.0	9038680.0	5702620.0	15508900.0	9800590.0	7779580.0	12488800.0
P42847	RT18_YEAST	MRPS18		10	10	79470900.0	94394000.0	94185800.0	105600000.0	98666800.0	92682400.0	81454200.0	80588200.0	70030300.0	74465200.0	73241600.0	64077100.0
P42900	SLS1_YEAST	SLS1		21	21	34251700.0	28705400.0	33876700.0	36185500.0	32285100.0	34311100.0	29931900.0	35685600.0	36823400.0	36041600.0	32992900.0	44259400.0
P42933	SPG5_YEAST	SPG5		1	1								6591550.0	3377890.0			
P42934	PMT6_YEAST	PMT6		12	12	48037600.0	43060300.0	27797300.0	61613200.0	29875800.0	9749810.0	44642800.0	44179600.0	12658600.0	34855300.0	43243400.0	12459800.0
P42935	ELP2_YEAST	ELP2		4	4	3420400.0	2651730.0	869415.0	2846980.0	1545840.0		5076130.0	1407430.0	840408.0	3413350.0	4229900.0	898594.0
P42937	YCH1_YEAST	YCH1		7	7	6033870.0	3722650.0	1974330.0	7140380.0	3710210.0	1603850.0	7092640.0	4534300.0	1818650.0	7616950.0	4265410.0	1322390.0
P42938	TDA10_YEAST	TDA10		8	8	5604600.0	4126510.0	1944520.0	6967550.0	4293770.0	1768690.0	10602700.0	3034940.0	1555860.0	6511330.0	5072760.0	1190230.0
P42940	ETFB_YEAST	CIR1		19	19	471646000.0	444859000.0	478418000.0	497498000.0	423975000.0	402490000.0	455109000.0	466477000.0	552545000.0	518458000.0	496066000.0	653490000.0
P42942	YG4I_YEAST	YGR210C		2	2	399577.0	319941.0	341460.0		231089.0	377246.0	338476.0	85960.2	186867.0	320712.0	206091.0	153961.0
P42943	TCPH_YEAST	CCT7		9	9	30045400.0	23917100.0	14538400.0	35054000.0	19160800.0	6305900.0	47868100.0	21738800.0	13786900.0	42332900.0	27663100.0	24663300.0
P42945	UTP10_YEAST	UTP10		7	7	2665150.0	2297290.0	1989440.0	3976750.0	3831600.0	1104700.0	6123390.0	1566560.0	2404580.0	5085280.0	2529110.0	1765820.0
P42949	TIM16_YEAST	PAM16		13	13	188784000.0	159771000.0	163957000.0	167198000.0	155345000.0	154260000.0	175387000.0	202341000.0	179171000.0	190089000.0	218042000.0	179451000.0
P42951	LSB6_YEAST	LSB6		13	13	9227600.0	10816400.0	2603240.0	13822100.0	9228280.0	2039390.0	16467700.0	8657780.0	1666760.0	8314100.0	11365100.0	1249430.0
P43122	QRI7_YEAST	QRI7		15	15	38788600.0	49132900.0	61358200.0	46306600.0	42629800.0	48430600.0	44433700.0	43922400.0	58812000.0	48497400.0	35976600.0	86838700.0
P43123	UAP1_YEAST	QRI1		9	9	6627340.0	4225830.0	1299980.0	6940980.0	4754290.0		10802000.0	3143940.0	910263.0	9951810.0	3963100.0	1871840.0
P43321	SMD3_YEAST	SMD3		2	2	4097080.0	4011940.0	3145610.0	7522910.0	8354520.0	2281550.0	9439530.0	1992890.0	2199890.0	6194770.0	4276320.0	1708780.0
P43535	GCN20_YEAST	GCN20		8	8	3165270.0	1875010.0	1750710.0	3494510.0	2110180.0	2253820.0	6425910.0	2039530.0	1553350.0	3838690.0	2244810.0	878487.0
P43542	COS4_YEAST	COS4		3	0	4818230.0	2427980.0	992987.0	2258350.0	2140410.0	278686.0	3753540.0	3631910.0	1288300.0	5667050.0	6286010.0	388724.0
P43545	SNZ3_YEAST	SNZ3		6	0	2180100.0	2951770.0	902408.0	3273740.0	2406680.0	457732.0	4964070.0	1684380.0	976143.0	3084400.0	1931790.0	894268.0
P43549	AQY3_YEAST	AQY3		15	15	11788400.0	9766990.0	3491160.0	11394400.0	6364180.0	1305460.0	11443600.0	14053500.0	3886080.0	10243300.0	18295900.0	3325640.0
P43555	EMP47_YEAST	EMP47		18	18	54696500.0	45817500.0	23259500.0	44486800.0	19395700.0	6531010.0	62131100.0	43280800.0	15165300.0	50251600.0	54148400.0	11542600.0
P43556	RGD2_YEAST	RGD2		5	5	1420350.0	1101690.0	695518.0	1513990.0	700357.0	330697.0	1356280.0	672842.0	356470.0	1431230.0	1199270.0	382312.0
P43557	FMP32_YEAST	FMP32		13	13	36038000.0	33984300.0	39415900.0	34943800.0	34528800.0	47856300.0	31292600.0	35706300.0	40003700.0	36104600.0	39131900.0	39479100.0
P43558	OTU1_YEAST	OTU1		1	1	3440590.0	2991430.0	918958.0	3685130.0	1821270.0	495062.0	5716710.0	2687740.0	881220.0	5370800.0	3016180.0	537896.0
P43560	LAM5_YEAST	LAM5		11	11	9374540.0	7009790.0	4465980.0	9423910.0	4533110.0	628230.0	9732170.0	6777270.0	2263590.0	7942040.0	6369890.0	2031030.0
P43561	FET5_YEAST	FET5		15	15	109068000.0	127231000.0	34232500.0	151943000.0	87172100.0	27299900.0	165203000.0	96588400.0	22047100.0	118490000.0	111459000.0	15280200.0
P43563	MOB2_YEAST	MOB2		4	4	8107300.0	5662410.0	2449860.0	8363340.0	4446280.0	1398020.0	17024500.0	3802780.0	2067210.0	10646500.0	8651460.0	1967630.0
P43567	AGX1_YEAST	AGX1		24	24	294570000.0	516629000.0	446763000.0	414229000.0	570234000.0	455717000.0	406164000.0	312460000.0	336235000.0	410020000.0	262019000.0	420507000.0
P43569	CAF16_YEAST	CAF16		4	4	1664700.0	1356380.0	1826680.0	1990690.0	1489310.0	1628270.0	4220760.0	1171780.0	1128260.0	2654600.0	1906600.0	1134480.0
P43570	GYP8_YEAST	GYP8		9	9	8029910.0	9453590.0	8331820.0	9263520.0	6331510.0	4700380.0	9838180.0	10565400.0	8239140.0	8305410.0	14054400.0	6253620.0
P43571	BST1_YEAST	BST1		4	4	842407.0	584710.0	339638.0	700444.0	283578.0	116555.0	961056.0	497424.0	215968.0	1002450.0	687774.0	188622.0
P43572	EPL1_YEAST	EPL1		2	2			4636390.0	16014100.0	7889400.0	5922790.0	10346200.0		3436600.0	14035300.0	5073270.0	4179930.0
P43573	BUD27_YEAST	BUD27		3	3							121079.0		89806.7			113126.0
P43574	GAT1_YEAST	GAT1		5	5	838547.0	3495340.0	711337.0	1256680.0	996372.0		1221220.0	2093240.0	860145.0	1197310.0	1995670.0	539640.0
P43577	GNA1_YEAST	GNA1		3	3	881384.0	639816.0		1246920.0	841018.0		1557810.0	301541.0		1217030.0	854787.0	
